,0,1,2,3,4,5,6,7,8
[ 0  0  0  0 -1  1  0  0  0],0.2768979866572562,1.7929579475114403,1.1828665927079152,0.0627828977383704,-0.9469956678688466,-0.8822005979149704,0.5903821221856033,0.3220628902653197,0.3168756869089433
[ 0  1 -1  0 -1  1  0  0  0],1.4512530072942198,-0.18080451138505949,-0.149075140424878,1.0124832061207785,-0.1347028185014462,-0.11206250710669317,1.9999999999999991,1.247983847887046,1.1322960932078125
[ 0  1 -1  0 -1  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  0  0  0  0  0  1],-1.0748401267338212,1.5257061207617526,0.5737654945780988,0.5651320014263568,0.08162567659948552,0.05731155440452076,0.43669672231520296,0.11805357847515537,-1.0878693099534495
[-1 -1  0  1  0  0  0  0  1],-0.200752822,-0.039691938749524376,1.9896924495853598,-0.40926539555570535,0.17707411,0.016822040450000002,0.4281046559383418,0.13536721000000002,-0.44881329899627403
[-1 -1  1  1  0  0  0 -1  1],-0.36492589,-0.3439,-0.2,-0.16390000000000002,1.1390655800000002,0.0,0.0,-0.12219310000000001,0.0
[-1 -1  1  1 -1  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  1  0  0  0  0],-0.30165217088882446,1.7748251707324532,-0.3077087183162279,0.7541826551738976,-0.3184864524958922,1.0117390100701624,0.22423923889158343,1.506072011382553,0.18610088088353285
[ 0  0 -1  0  0  0  0  0  0],1.3095868362553063,0.8556228860883541,-0.37622522687111226,1.0513003532793292,1.7120714033229656,1.028921881452214,0.913869676204975,0.7577356102183201,1.2096398930220524
[-1  0 -1  1  1 -1  0  0  0],-0.7616634470403053,0.2537881735800287,-0.37233131342661474,-0.5371246411766147,-0.6651489523700309,-0.9550104875097694,-0.271,-0.34390000000000004,0.08871745106013018
[-1  0 -1  1  1 -1 -1  0  1],-0.5767619955,0.9576088417247839,-0.42189558679409245,0.0,-0.379502685343757,-0.36836281900843526,-0.18195000000000003,-0.271,-0.44280460050000003
